profile_id,sample_index,sample_seed,accepted,max_cr,offending_paths,error,top3,top5,top10
P2,0,18000042,True,0.07605026451653832,,,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Correlated perception errors,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Correlated perception errors|Model operation / Human / Loss of situational awareness|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Correlated error structure omission|Model training / Technological / Overfitting|Model training / Technological / Noise/blur/compression fragility
P2,1,18000043,True,0.04914757462901855,,,Model operation / Technological / Correlated perception errors|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss,Model operation / Technological / Correlated perception errors|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation,Model operation / Technological / Correlated perception errors|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Reliance on spurious features|Model training / Technological / Overfitting
P2,2,18000044,True,0.09904794375569952,,,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss|Model operation / Human / Loss of situational awareness|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Correlated error structure omission|Model training / Technological / Overfitting|Model training / Technological / Noise/blur/compression fragility
P2,3,18000045,True,0.031173372642532338,,,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Domain shift as technological robustness failure|Model training / Technological / Overfitting
P2,4,18000046,True,0.05190864082661501,,,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Cascading error propagation|Model operation / Technological / Correlated perception errors,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Cascading error propagation|Model operation / Technological / Correlated perception errors|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Correlated error structure omission|Model operation / Human / Loss of situational awareness|Knowledge analysis / Technological / Reliance on spurious features|Model training / Technological / Overfitting
P2,5,18000047,True,0.042009616184650767,,,Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology,Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation,Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Domain shift as technological robustness failure|Model training / Technological / Overfitting
P2,6,18000048,True,0.06871020750789825,,,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Cascading error propagation,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Reliance on spurious features|Model training / Technological / Overfitting
P2,7,18000049,True,0.049794292827258724,,,Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors,Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss,Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Overfitting|Model training / Technological / Domain shift as technological robustness failure
P2,8,18000050,True,0.02940380962403081,,,Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors,Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors|Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation,Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors|Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Model training / Technological / Overfitting|Model training / Technological / Noise/blur/compression fragility
P2,9,18000051,True,0.02928386788882781,,,Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation,Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors,Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Domain shift as technological robustness failure|Model training / Technological / Noise/blur/compression fragility
P2,10,18000052,True,0.04296047757753561,,,Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation,Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Collective robustness loss,Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Collective robustness loss|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Noise/blur/compression fragility|Model training / Technological / Overfitting
P2,11,18000053,True,0.043369923287977445,,,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Correlated perception errors|Model operation / Technological / Cascading error propagation|Model training / Technological / Correlated error structure omission|Model operation / Human / Loss of situational awareness|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Noise/blur/compression fragility|Model training / Technological / Domain shift as technological robustness failure
P2,12,18000054,True,0.044402838710628924,,,Model operation / Technological / Dynamic topology|Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation,Model operation / Technological / Dynamic topology|Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Collective robustness loss,Model operation / Technological / Dynamic topology|Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Collective robustness loss|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Noise/blur/compression fragility|Model training / Technological / Overfitting
P2,13,18000055,True,0.03943464078704411,,,Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss,Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors,Model operation / Technological / Cascading error propagation|Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Correlated error structure omission|Model operation / Human / Loss of situational awareness|Knowledge analysis / Technological / Reliance on spurious features|Model training / Technological / Overfitting
P2,14,18000056,True,0.03587610790436165,,,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors,Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Collective robustness loss|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model training / Technological / Overfitting|Model training / Technological / Noise/blur/compression fragility
P2,15,18000057,True,0.04746071214375849,,,Model operation / Technological / Collective robustness loss|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors,Model operation / Technological / Collective robustness loss|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation,Model operation / Technological / Collective robustness loss|Model operation / Technological / Dynamic topology|Model operation / Technological / Correlated perception errors|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Noise/blur/compression fragility|Model training / Technological / Overfitting
P2,16,18000058,True,0.04333272444966654,,,Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors,Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Collective robustness loss|Model operation / Technological / Dynamic topology,Model operation / Technological / Cascading error propagation|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Correlated perception errors|Model operation / Technological / Collective robustness loss|Model operation / Technological / Dynamic topology|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Knowledge analysis / Technological / Reliance on spurious features|Model training / Technological / Noise/blur/compression fragility
P2,17,18000059,True,0.04426704206029178,,,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Correlated perception errors,Model operation / Technological / Dynamic topology|Model operation / Technological / Collective robustness loss|Model operation / Technological / Communication loss / swarm fragmentation|Model operation / Technological / Cascading error propagation|Model operation / Technological / Correlated perception errors|Knowledge analysis / Technological / Correlated errors x interaction graph omission|Model operation / Human / Loss of situational awareness|Model training / Technological / Correlated error structure omission|Model training / Technological / Noise/blur/compression fragility|Model training / Technological / Domain shift as technological robustness failure
