profile_id,risk,mean,std,median,mean_rank,rank_std,top3_freq,top3_pct,top5_freq,top5_pct,top10_freq,top10_pct
P1,Model training / Technological / Confidence miscalibration,0.06841986584854637,0.00884944373611965,0.06787419135220923,3.4646464646464645,0.4987485614395357,106,53.535353535353536,198,100.0,198,100.0
P1,Model training / Technological / Correlated error structure omission,0.024843491774188056,0.0033354256183445972,0.024587779894129358,10.727272727272727,3.971662710149943,0,0.0,14,7.07070707070707,106,53.535353535353536
P1,Model training / Technological / Domain shift as technological robustness failure,0.024918760421415307,0.0032881138380320423,0.025077940591004242,10.585858585858587,4.191164590715412,0,0.0,20,10.1010101010101,109,55.05050505050505
P1,Model training / Technological / Latency/compute budget breach,0.024627174791315296,0.0032932350718564043,0.024677458346327272,11.131313131313131,4.1405764119456725,0,0.0,11,5.555555555555555,95,47.97979797979798
P1,Model training / Technological / Metric gaming,0.02494610963304522,0.003508963488596185,0.024903776248633103,10.66161616161616,4.081448719590618,0,0.0,19,9.595959595959595,102,51.515151515151516
P1,Model training / Technological / Noise/blur/compression fragility,0.025044702746324466,0.0035692227555892,0.024615354198043414,10.737373737373737,4.125764963868889,0,0.0,18,9.090909090909092,104,52.52525252525253
P1,Model training / Technological / Overfitting,0.02468959972908896,0.0035642415915410545,0.02444665904788247,11.075757575757576,4.369235675226839,0,0.0,16,8.080808080808081,100,50.505050505050505
P1,Model training / Technological / Preprocessing and augmentation pipeline defects,0.024900449124476035,0.0034493154094943474,0.024754243525375943,10.707070707070708,3.9215862726695696,0,0.0,17,8.585858585858585,104,52.52525252525253
P1,Model training / Technological / Selective prediction / refusal failure,0.02465318057613641,0.0034519707878096608,0.024812330207398346,11.151515151515152,4.2967303433785355,0,0.0,21,10.606060606060606,92,46.464646464646464
P1,Model training / Technological / Training instability,0.024861802160109154,0.003546200086331235,0.024458530610351175,10.964646464646465,4.305711807348705,0,0.0,20,10.1010101010101,95,47.97979797979798
P2,Knowledge analysis / Human / Annotation errors,0.0032656386631459305,0.0007379354402782956,0.0031492010878004916,42.08510638297872,1.7176157055892676,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / Assumption mismatch about sensors and communication,0.0004168475076223951,9.570512237240185e-05,0.00040812169744233035,62.526595744680854,2.712134886964193,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / HSI / operator-loop omission,0.00041736618482424756,9.565102923220506e-05,0.00040398784944723984,62.329787234042556,2.433753330532818,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / Inappropriate model architecture,0.003253701668067176,0.0007254481954410141,0.0031654522490491546,41.994680851063826,1.6127726239125677,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / Incomplete or inadequate validation criteria,0.00041675564387401,9.380913655724936e-05,0.0004122500069491238,62.430851063829785,2.4819573005287188,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / Lack of uncertainty estimation,0.0004187031648694346,9.536893664126174e-05,0.0004089102784297291,62.16489361702128,2.4165743050155495,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / Misdiagnosis of error causes,0.00041691473067819926,9.707718205245608e-05,0.00040635989082785464,62.41489361702128,2.322001953872788,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / OOD / working-domain definition error,0.00042068939390382343,9.156927035200465e-05,0.00041245960365862374,62.16489361702128,2.1926961663769937,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / Swarm-in-the-loop omission,0.0004210598421569628,9.660259986716925e-05,0.0004123210330449603,62.079787234042556,2.315308893836756,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Human / Task formulation mismatch,0.003273018715573769,0.0007075807839560601,0.0031859777639730406,41.86702127659574,1.5873092646598412,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Technological / Correlated errors x interaction graph omission,0.053997120610985605,0.010227469429333395,0.0533542240475188,6.590425531914893,0.8234035680903175,1,0.5319148936170213,2,1.0638297872340425,188,100.0
P2,Knowledge analysis / Technological / Incorrect spatial-geometric interpretation,0.006063090210350358,0.001283427713632186,0.005922607940296261,34.3031914893617,4.005128417939042,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Technological / Pseudo-quantification risk,0.0059966939406683566,0.0011915477188943627,0.005845700607558617,34.526595744680854,3.667617799872192,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Technological / Reliance on spurious features,0.021533128984358076,0.004462898084128396,0.02101978105135903,11.127659574468085,1.886311511429915,0,0.0,0,0.0,75,39.8936170212766
P2,Knowledge analysis / Technological / Representation mismatch for swarm needs,0.0061535000297422895,0.0014835989351487163,0.005875761930104938,34.18617021276596,4.491412635284061,0,0.0,0,0.0,0,0.0
P2,Knowledge analysis / Technological / Spatial frame / map mismatch,0.006057986396081961,0.0013440620193924423,0.0058320321354979245,34.34574468085106,4.234186221234102,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Human / Data contamination / train-test leakage,0.0018295061240320703,0.00033098125243022624,0.0017956206233351443,48.180851063829785,2.331389714117872,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Human / Data representativeness / representativeness gap,0.014381465497502272,0.0025449506701786654,0.01416569021937359,15.436170212765957,3.167516345784951,0,0.0,0,0.0,1,0.5319148936170213
P2,Knowledge selection / Human / Data-to-ops mismatch,0.0018324938884957886,0.00035025252021771846,0.0018160719131809465,48.276595744680854,2.3963813824586975,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Human / Dataset bias / spatial bias,0.0143024226125969,0.0024630641432534894,0.013941504949583697,15.50531914893617,3.14456190573425,0,0.0,0,0.0,3,1.5957446808510638
P2,Knowledge selection / Human / Label/metadata leakage,0.0018321079912232846,0.0003410862769030971,0.001783694977868235,48.090425531914896,2.204278680152229,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Human / Limited scene diversity,0.0018458303739738995,0.00034877144612518627,0.001801568584377966,47.920212765957444,2.378765985612102,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Human / Missing operational scenarios,0.014479462090803034,0.0025906179035260464,0.014243663173084734,15.446808510638299,3.2636522462738613,0,0.0,0,0.0,3,1.5957446808510638
P2,Knowledge selection / Human / Operator/supervision mismatch,0.0018592031829705684,0.0003557109323793977,0.0018185428199787754,47.702127659574465,2.420347202251717,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Human / Scale mismatch,0.0018393128507633463,0.0003455596751732143,0.0017913774212141246,48.111702127659576,2.2557895434777504,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Human / Temporal bias / seasonality,0.0018581622079404045,0.0003446974627675698,0.001786711421598824,47.755319148936174,2.3641208622520646,0,0.0,0,0.0,0,0.0
P2,Knowledge selection / Technological / C2-mode mismatch,0.00024521104479664774,5.279963996696832e-05,0.0002426479761302578,68.05319148936171,2.24493292927625,0,0.0,0,0.0,0,0.0
