profile_id,sample_index,sample_seed,accepted,max_cr,error,offending_paths
P3,139,18200181,True,0.05722255603061536,,
P3,140,18200182,True,0.03857180338936219,,
P3,141,18200183,True,0.04009646850516406,,
P3,142,18200184,True,0.025884868350243215,,
P3,143,18200185,True,0.03207795963516728,,
P3,144,18200186,True,0.039178001656664053,,
P3,145,18200187,True,0.03754438032817854,,
P3,146,18200188,True,0.03946489124044054,,
P3,147,18200189,True,0.08987279865063605,,
P3,148,18200190,True,0.049018707160579586,,
P3,149,18200191,True,0.07066950446371072,,
P3,150,18200192,True,0.03952908402901597,,
P3,151,18200193,True,0.06327151197259537,,
P3,152,18200194,True,0.04104965685384666,,
P3,153,18200195,True,0.04020072421804602,,
P3,154,18200196,True,0.04439181693946966,,
P3,155,18200197,True,0.07303995720114181,,
P3,156,18200198,True,0.06660402214473261,,
P3,157,18200199,True,0.06931046931937147,,
P3,158,18200200,True,0.03272288549855206,,
P3,159,18200201,True,0.03989499176169603,,
P3,160,18200202,True,0.05422490807338644,,
P3,161,18200203,False,0.1357053320433471,,
P3,162,18200204,True,0.09316717244858143,,
P3,163,18200205,True,0.0350252488198868,,
P3,164,18200206,True,0.08163990503759304,,
P3,165,18200207,True,0.027165057113343407,,
P3,166,18200208,True,0.029664340311150807,,
P3,167,18200209,True,0.09358322119177573,,
P3,168,18200210,False,0.125112071473683,,
P3,169,18200211,True,0.03788207896494219,,
P3,170,18200212,True,0.033002293264463446,,
P3,171,18200213,True,0.03893218882992387,,
P3,172,18200214,True,0.03899344803940673,,
P3,173,18200215,True,0.0358588272871071,,
P3,174,18200216,True,0.07505218627014168,,
P3,175,18200217,True,0.05811267124040215,,
P3,176,18200218,True,0.05023613347120434,,
P3,177,18200219,True,0.0544790278939219,,
P3,178,18200220,True,0.07359891423316742,,
P3,179,18200221,True,0.04322934703410243,,
P3,180,18200222,True,0.061222818961570245,,
P3,181,18200223,True,0.03524487163504946,,
P3,182,18200224,True,0.09015301608491404,,
P3,183,18200225,True,0.07769941773738515,,
P3,184,18200226,True,0.038425778356673226,,
P3,185,18200227,True,0.04368232275717649,,
P3,186,18200228,True,0.045497752161037255,,
P3,187,18200229,True,0.03401913666425572,,
P3,188,18200230,True,0.06069201339298126,,
P3,189,18200231,True,0.06913754603041161,,
P3,190,18200232,True,0.058385974467067094,,
P3,191,18200233,True,0.03317922426551683,,
P3,192,18200234,True,0.027399777441086844,,
P3,193,18200235,True,0.02309172448583169,,
P3,194,18200236,True,0.02726919446376322,,
P3,195,18200237,True,0.07115889326885703,,
P3,196,18200238,True,0.041526239151467775,,
P3,197,18200239,True,0.0404575738564042,,
P3,198,18200240,True,0.04255348249516604,,
P3,199,18200241,True,0.04669077151603771,,
P4,0,18400042,True,0.04533524727633617,,
P4,1,18400043,True,0.051776842043817196,,
P4,2,18400044,True,0.04971811404822371,,
P4,3,18400045,True,0.03578507508933097,,
P4,4,18400046,True,0.033149129331146755,,
P4,5,18400047,True,0.04998730237906889,,
P4,6,18400048,True,0.05710032638416471,,
P4,7,18400049,True,0.05099541979603663,,
P4,8,18400050,True,0.04043142987217662,,
P4,9,18400051,True,0.04112743754485599,,
P4,10,18400052,True,0.041462464975132084,,
P4,11,18400053,True,0.035901058286662735,,
P4,12,18400054,True,0.07321336974317422,,
P4,13,18400055,True,0.05722255603061668,,
P4,14,18400056,True,0.055369268559973414,,
P4,15,18400057,True,0.04574293178955062,,
P4,16,18400058,True,0.03412335467121262,,
P4,17,18400059,True,0.03762555567222289,,
P4,18,18400060,True,0.05483346565450206,,
P4,19,18400061,True,0.04611890724108535,,
P4,20,18400062,True,0.037303822765957693,,
P4,21,18400063,True,0.056008028809984144,,
P4,22,18400064,True,0.03203811695163716,,
P4,23,18400065,True,0.0394748906316197,,
P4,24,18400066,True,0.036509342457458474,,
